timestamp,open,high,low,close,volume
2022-09-10 00:00:00,5.1404,7.1884,5.1404,6.4937,60722647.0
2022-09-10 12:00:00,6.4937,6.666,5.6671,6.4121,89941801.0
2022-09-11 00:00:00,6.412,7.0116,5.8859,6.1129,70362296.0
2022-09-11 12:00:00,6.113,6.1426,5.2504,5.7211,61422625.0
2022-09-12 00:00:00,5.722,5.8763,4.6576,4.8102,65326997.0
2022-09-12 12:00:00,4.8102,4.9026,3.7841,4.021,132545000.0
2022-09-13 00:00:00,4.0221,4.6988,3.8633,4.4221,77961603.0
2022-09-13 12:00:00,4.422,4.6586,3.819,4.1531,87702180.0
2022-09-14 00:00:00,4.1531,4.5175,2.0337,2.8336,449230075.0
2022-09-14 12:00:00,2.8338,3.2726,2.6404,3.0208,205802771.0
2022-09-15 00:00:00,3.0196,3.2,2.7596,2.9335,119378136.0
2022-09-15 12:00:00,2.9339,2.9488,2.6114,2.7223,87011285.0
2022-09-16 00:00:00,2.7223,2.9957,2.6359,2.7438,74660085.0
2022-09-16 12:00:00,2.7436,3.4926,2.6296,3.073,133609406.0
2022-09-17 00:00:00,3.072,3.256,2.8963,3.128,70884896.0
2022-09-17 12:00:00,3.1281,3.2352,2.9232,3.0704,70520105.0
2022-09-18 00:00:00,3.0714,3.0779,2.77,2.8867,46977950.0
2022-09-18 12:00:00,2.8866,2.9583,2.6,2.745,51963291.0
2022-09-19 00:00:00,2.745,2.8412,2.457,2.65,69739438.0
2022-09-19 12:00:00,2.6501,3.1,2.649,2.9048,80372599.0
2022-09-20 00:00:00,2.9039,2.9039,2.7242,2.7849,37392907.0
2022-09-20 12:00:00,2.7848,2.7882,2.6292,2.6969,38394423.0
2022-09-21 00:00:00,2.6969,2.7285,2.5451,2.6199,34322512.0
2022-09-21 12:00:00,2.6197,2.7382,2.3875,2.493,53846574.0
2022-09-22 00:00:00,2.4928,2.73,2.4737,2.6626,26992968.0
2022-09-22 12:00:00,2.6619,2.6849,2.5594,2.626,18669393.0
2022-09-23 00:00:00,2.626,2.8843,2.5032,2.5384,40411409.0
2022-09-23 12:00:00,2.5391,2.6553,2.4914,2.6175,26211359.0
2022-09-24 00:00:00,2.6174,2.6755,2.5541,2.6023,14906506.0
2022-09-24 12:00:00,2.6022,2.6282,2.2926,2.3978,23352288.0
2022-09-25 00:00:00,2.3982,2.4754,2.3813,2.4342,16308446.0
2022-09-25 12:00:00,2.4344,2.437,2.1,2.1815,37539292.0
2022-09-26 00:00:00,2.1811,2.838,1.9964,2.6734,183392490.0
2022-09-26 12:00:00,2.6752,2.85,2.6101,2.702,95527673.0
2022-09-27 00:00:00,2.7022,2.772,2.5225,2.5419,72079995.0
2022-09-27 12:00:00,2.5429,2.6132,2.402,2.4849,47892622.0
2022-09-28 00:00:00,2.4848,2.6288,2.3763,2.536,62354429.0
2022-09-28 12:00:00,2.5362,2.5682,2.45,2.5008,29254088.0
2022-09-29 00:00:00,2.5005,2.5286,2.43,2.4713,22765879.0
2022-09-29 12:00:00,2.4717,2.4842,2.41,2.4605,20486913.0
2022-09-30 00:00:00,2.4609,2.5928,2.4267,2.5584,22394643.0
2022-09-30 12:00:00,2.5584,2.5691,2.431,2.4788,22187186.0
2022-10-01 00:00:00,2.4789,2.4803,2.3257,2.3985,14722576.0
2022-10-01 12:00:00,2.3986,2.55,2.382,2.4779,22148335.0
2022-10-02 00:00:00,2.4779,2.69,2.461,2.5262,55213071.0
2022-10-02 12:00:00,2.5263,2.5446,2.4325,2.4697,28990598.0
2022-10-03 00:00:00,2.4696,2.4769,2.3928,2.459,22142160.0
2022-10-03 12:00:00,2.4586,2.4732,2.402,2.4483,17375611.0
2022-10-04 00:00:00,2.4481,2.7295,2.4143,2.5744,71203154.0
2022-10-04 12:00:00,2.5745,2.5963,2.4791,2.5576,31498938.0
2022-10-05 00:00:00,2.5575,2.6557,2.51,2.5236,31832084.0
2022-10-05 12:00:00,2.5235,2.5676,2.4825,2.5482,21801666.0
2022-10-06 00:00:00,2.5476,2.5773,2.4725,2.5145,18034971.0
2022-10-06 12:00:00,2.5146,2.5195,2.4281,2.4669,13593829.0
2022-10-07 00:00:00,2.4671,2.5757,2.459,2.5008,15806249.0
2022-10-07 12:00:00,2.501,2.513,2.455,2.5048,11854472.0
2022-10-08 00:00:00,2.5048,2.5441,2.4869,2.504,12931170.0
2022-10-08 12:00:00,2.5041,2.5056,2.4552,2.4884,8525827.0
2022-10-09 00:00:00,2.4885,2.5199,2.4783,2.5023,10749245.0
2022-10-09 12:00:00,2.5022,2.5493,2.4932,2.532,12829374.0
2022-10-10 00:00:00,2.5321,2.607,2.5,2.5492,24563795.0
2022-10-10 12:00:00,2.5491,2.5618,2.48,2.5115,17053681.0
2022-10-11 00:00:00,2.5112,2.5118,2.2005,2.4343,40685839.0
2022-10-11 12:00:00,2.4343,2.4759,2.3835,2.4202,15202510.0
