timestamp,open,high,low,close,volume
2019-09-25 12:00:00,1.57,1.978,1.5,1.5935,5087.6
2019-09-26 00:00:00,1.6213,1.7516,1.582,1.6844,3539.62
2019-09-26 12:00:00,1.6999,1.6999,1.4687,1.6343,4348.46
2019-09-27 00:00:00,1.6,1.65,1.5532,1.5659,3433.27
2019-09-27 12:00:00,1.5657,1.665,1.561,1.6255,9270.24
2019-09-28 00:00:00,1.6266,1.6542,1.6135,1.6354,7383.98
2019-09-28 12:00:00,1.6354,1.6524,1.5959,1.6316,8936.26
2019-09-29 00:00:00,1.6327,1.6508,1.5664,1.5996,7463.59
2019-09-29 12:00:00,1.5683,1.6179,1.5322,1.6142,4230.49
2019-09-30 00:00:00,1.6176,1.634,1.5246,1.6062,6222.28
2019-09-30 12:00:00,1.6109,1.6826,1.6013,1.6481,12000.53
2019-10-01 00:00:00,1.6604,1.7232,1.2021,1.6496,22164.81
2019-10-01 12:00:00,1.6506,1.6695,1.6177,1.6347,7954.93
2019-10-02 00:00:00,1.6354,1.6576,1.6001,1.6417,6877.11
2019-10-02 12:00:00,1.6422,1.6583,1.6189,1.6562,6453.22
2019-10-03 00:00:00,1.6556,1.6857,1.6407,1.6444,7406.16
2019-10-03 12:00:00,1.6441,1.6643,1.5848,1.6479,8752.6
2019-10-04 00:00:00,1.648,1.651,1.591,1.6025,8541.72
2019-10-04 12:00:00,1.6021,1.651,1.5981,1.6252,8995.64
2019-10-05 00:00:00,1.6239,1.6239,1.573,1.5803,7496.69
2019-10-05 12:00:00,1.5805,1.5977,1.5661,1.5815,8164.99
2019-10-06 00:00:00,1.5815,1.5899,1.509,1.5501,9706.37
2019-10-06 12:00:00,1.5498,1.5729,1.5215,1.5242,6737.59
2019-10-07 00:00:00,1.5243,1.62,1.5099,1.5803,16480.65
2019-10-07 12:00:00,1.5808,1.6273,1.5808,1.6085,11641.76
2019-10-08 00:00:00,1.6093,1.6509,1.5716,1.5899,11550.91
2019-10-08 12:00:00,1.5901,1.6197,1.5609,1.5858,11409.26
2019-10-09 00:00:00,1.5834,1.6128,1.5439,1.6052,28053.64
2019-10-09 12:00:00,1.6052,1.6509,1.5958,1.6301,17693.46
2019-10-10 00:00:00,1.6301,1.6345,1.575,1.5872,13596.13
2019-10-10 12:00:00,1.5872,1.5998,1.5682,1.5864,7105.99
2019-10-11 00:00:00,1.5864,1.6064,1.5404,1.5508,10818.55
2019-10-11 12:00:00,1.5505,1.5617,1.5237,1.5245,9833.93
2019-10-12 00:00:00,1.5243,2.0,1.5162,1.5242,40665.86
2019-10-12 12:00:00,1.526,1.557,1.5162,1.5205,9189.8
2019-10-13 00:00:00,1.52,1.5363,1.4902,1.4942,13004.92
2019-10-13 12:00:00,1.4952,1.53,1.4927,1.497,9978.27
2019-10-14 00:00:00,1.4972,1.504,1.4623,1.4892,8115.3
2019-10-14 12:00:00,1.4888,1.5039,1.4519,1.4766,16605.44
2019-10-15 00:00:00,1.4777,1.4959,1.4231,1.4577,12885.37
2019-10-15 12:00:00,1.4574,1.54,1.4555,1.483,37331.04
2019-10-16 00:00:00,1.4836,1.5075,1.415,1.4216,14872.68
2019-10-16 12:00:00,1.4218,1.4402,1.358,1.42,8578.18
2019-10-17 00:00:00,1.42,1.4462,1.3827,1.428,15543.9
2019-10-17 12:00:00,1.428,1.48,1.4167,1.4604,15574.63
2019-10-18 00:00:00,1.4608,1.475,1.3575,1.3904,15152.37
2019-10-18 12:00:00,1.3906,1.4185,1.3887,1.4032,7197.56
2019-10-19 00:00:00,1.4034,1.4257,1.3866,1.4107,6978.55
2019-10-19 12:00:00,1.411,1.4258,1.3933,1.4122,12960.5
2019-10-20 00:00:00,1.4141,1.4245,1.3772,1.3937,7764.45
2019-10-20 12:00:00,1.405,1.4169,1.3779,1.4078,13548.7
2019-10-21 00:00:00,1.4079,1.4178,1.3797,1.4178,9828.57
2019-10-21 12:00:00,1.413,1.4243,1.3776,1.3956,8510.88
2019-10-22 00:00:00,1.3955,1.4128,1.38,1.3914,6310.66
2019-10-22 12:00:00,1.3911,1.6622,1.3495,1.398,89079.1
2019-10-23 00:00:00,1.3974,1.4302,1.3273,1.3436,11909.47
2019-10-23 12:00:00,1.3454,1.3532,1.2283,1.2671,30103.22
2019-10-24 00:00:00,1.2687,1.2898,1.2519,1.2688,5360.65
2019-10-24 12:00:00,1.269,1.3212,1.2682,1.3086,6779.24
2019-10-25 00:00:00,1.3095,1.3264,1.2478,1.2885,23299.84
2019-10-25 12:00:00,1.2946,1.4294,1.2877,1.424,44282.7
2019-10-26 00:00:00,1.4219,1.5927,1.4015,1.4565,40127.06
2019-10-26 12:00:00,1.4434,1.4783,1.3818,1.4024,11266.83
2019-10-27 00:00:00,1.4025,1.6697,1.3765,1.5346,44548.66
2019-10-27 12:00:00,1.5216,1.8476,1.5059,1.7495,63275.42
2019-10-28 00:00:00,1.7539,2.3419,1.73,1.9203,176013.58
2019-10-28 12:00:00,1.9222,1.9461,1.7053,1.7542,69270.11
2019-10-29 00:00:00,1.7475,1.7953,1.6743,1.7272,52756.16
2019-10-29 12:00:00,1.7291,1.81,1.7087,1.7625,88010.84
2019-10-30 00:00:00,1.7743,1.7792,1.6254,1.6817,75100.09
2019-10-30 12:00:00,1.668,1.7178,1.6458,1.6837,56841.84
2019-10-31 00:00:00,1.6841,1.7246,1.6131,1.651,62579.97
2019-10-31 12:00:00,1.6611,1.8148,1.6529,1.7403,76447.3
2019-11-01 00:00:00,1.7405,1.748,1.5674,1.7232,79609.27
2019-11-01 12:00:00,1.723,1.9147,1.7048,1.8097,111331.77
2019-11-02 00:00:00,1.8245,1.9373,1.8099,1.8503,91298.82
2019-11-02 12:00:00,1.8502,1.9997,1.802,1.8751,126775.48
2019-11-03 00:00:00,1.8781,1.8899,1.787,1.8027,98904.06
2019-11-03 12:00:00,1.8025,1.9247,1.7977,1.8788,101956.84
2019-11-04 00:00:00,1.8789,1.9546,1.8563,1.9368,87866.08
2019-11-04 12:00:00,1.9338,2.1254,1.9049,1.9793,106803.67
2019-11-05 00:00:00,1.9791,1.9869,1.8927,1.9449,113410.81
2019-11-05 12:00:00,1.9453,2.0129,1.9372,1.9649,87181.35
2019-11-06 00:00:00,1.9642,1.9839,1.9176,1.9591,97356.73
2019-11-06 12:00:00,1.9514,1.9748,1.9031,1.9715,84078.74
2019-11-07 00:00:00,1.9714,1.9745,1.89,1.9056,90960.98
2019-11-07 12:00:00,1.9087,1.9477,1.88,1.9168,81486.64
2019-11-08 00:00:00,1.9168,1.9416,1.8557,1.875,86494.21
2019-11-08 12:00:00,1.8753,1.8753,1.7396,1.8099,91302.61
2019-11-09 00:00:00,1.8082,1.8323,1.7973,1.803,76123.9
2019-11-09 12:00:00,1.8027,1.8566,1.8024,1.8439,70051.11
2019-11-10 00:00:00,1.8427,1.8558,1.8091,1.841,13346.04
2019-11-10 12:00:00,1.841,1.9201,1.8282,1.9071,75952.66
2019-11-11 00:00:00,1.9068,1.9364,1.8224,1.8663,98500.01
2019-11-11 12:00:00,1.8661,1.9034,1.8281,1.8708,84153.74
2019-11-12 00:00:00,1.8702,1.9155,1.863,1.9155,85965.87
2019-11-12 12:00:00,1.9154,1.9427,1.8512,1.8921,78423.17
2019-11-13 00:00:00,1.8921,1.9075,1.8682,1.8885,46748.92
2019-11-13 12:00:00,1.8883,1.895,1.8526,1.8814,82522.28
2019-11-14 00:00:00,1.8815,1.8876,1.8052,1.8139,81775.87
2019-11-14 12:00:00,1.8138,1.8388,1.8077,1.828,76363.05
2019-11-15 00:00:00,1.8281,1.8549,1.7881,1.8373,60106.78
2019-11-15 12:00:00,1.8312,1.8395,1.6836,1.7139,100381.63
2019-11-16 00:00:00,1.7143,1.7441,1.6919,1.7128,90641.87
2019-11-16 12:00:00,1.7124,1.7276,1.702,1.7213,75698.85
2019-11-17 00:00:00,1.721,1.7401,1.6904,1.7194,61278.47
2019-11-17 12:00:00,1.7199,1.7524,1.7195,1.7259,33170.75
2019-11-18 00:00:00,1.7255,1.7345,1.6562,1.6616,50925.92
2019-11-18 12:00:00,1.6616,1.6617,1.5174,1.5425,50806.77
2019-11-19 00:00:00,1.5426,1.5699,1.444,1.4725,50270.14
2019-11-19 12:00:00,1.4632,1.5709,1.4495,1.5232,46994.32
2019-11-20 00:00:00,1.5232,1.5811,1.4808,1.5194,30573.61
2019-11-20 12:00:00,1.5196,1.5855,1.5034,1.5159,30489.96
2019-11-21 00:00:00,1.5156,1.5232,1.43,1.4457,40412.62
2019-11-21 12:00:00,1.4458,1.4596,1.3214,1.4057,48577.6
2019-11-22 00:00:00,1.406,1.47,1.294,1.3233,43344.12
2019-11-22 12:00:00,1.3244,1.3814,1.232,1.3592,42446.02
2019-11-23 00:00:00,1.3592,1.3652,1.2645,1.3222,31466.47
2019-11-23 12:00:00,1.3219,1.3736,1.302,1.3342,36356.92
2019-11-24 00:00:00,1.3347,1.3367,1.2399,1.2585,54803.82
2019-11-24 12:00:00,1.2587,1.2619,1.1278,1.1509,53583.9
2019-11-25 00:00:00,1.1367,1.1695,1.0022,1.0979,68746.27
