timestamp,open,high,low,close,volume
2021-10-13 12:00:00,0.0773,50.00000001,0.00760815,0.0153,3071272.5
2021-10-13 16:00:00,0.01550009,0.03469986,0.01399999,0.0220001,1557975.5
2021-10-13 20:00:00,0.0220001,0.046,0.0220001,0.03000005,433804.8
2021-10-14 00:00:00,0.03000005,0.0359999,0.0293005,0.03200002,182004.9
2021-10-14 04:00:00,0.03200002,0.03299995,0.02930002,0.03100001,245269.2
2021-10-14 08:00:00,0.03100001,0.03244995,0.02950002,0.0323984,280852.9
2021-10-14 12:00:00,0.0323984,0.033,0.02569994,0.02570201,407255.4
2021-10-14 16:00:00,0.02570201,0.02600102,0.0229,0.023,214538.3
2021-10-14 20:00:00,0.023,0.02600001,0.023,0.0245,80800.2
2021-10-15 00:00:00,0.0245,0.02589971,0.02300045,0.0241,75676.1
2021-10-15 04:00:00,0.0241,0.02499994,0.02400006,0.02400006,42394.7
2021-10-15 08:00:00,0.02400006,0.0240001,0.02,0.02299986,187833.5
2021-10-15 12:00:00,0.02060303,0.02299982,0.018,0.0209,162921.3
2021-10-15 16:00:00,0.0209,0.0209,0.01555556,0.01620089,43161.6
2021-10-15 20:00:00,0.01620089,0.02,0.0162,0.02,45093.1
2021-10-16 00:00:00,0.02,0.02,0.01712013,0.01761092,18483.9
2021-10-16 04:00:00,0.01761092,0.0195,0.01761092,0.01761336,17253.9
2021-10-16 08:00:00,0.01761336,0.01934816,0.01761336,0.01899924,11637.6
2021-10-16 12:00:00,0.01899924,0.01899924,0.01635,0.017,12053.7
2021-10-16 16:00:00,0.017,0.017,0.01480001,0.01480002,66145.1
2021-10-16 20:00:00,0.01480002,0.01699992,0.01400001,0.01400028,3846.5
2021-10-17 00:00:00,0.01400028,0.01699992,0.013,0.013,57005.1
2021-10-17 04:00:00,0.013,0.01599465,0.01,0.01369983,119546.5
2021-10-17 08:00:00,0.01369983,0.01388284,0.0095,0.01249994,80561.1
2021-10-17 12:00:00,0.01249994,0.01289999,0.01244989,0.01244992,149627.1
2021-10-17 16:00:00,0.01244992,0.01313965,0.010105,0.01279999,92864.4
