timestamp,open,high,low,close,volume
2022-12-29,0.00045,0.0007568,0.00045,0.000625,143959432.0
2022-12-30,0.0006248,0.0006317,0.0005933,0.0006198,215884376.0
2022-12-31,0.0006198,0.000621,0.0005918,0.0006149,216420785.0
2023-01-01,0.0006154,0.0006164,0.0005787,0.0005855,217251446.0
2023-01-02,0.0005853,0.0005855,0.00056,0.0005739,216165467.0
2023-01-03,0.0005739,0.0005779,0.000555,0.0005748,216140163.0
2023-01-04,0.0005748,0.0006099,0.0005707,0.0006034,215507903.0
2023-01-05,0.0006034,0.0006043,0.0005901,0.0005963,217390584.0
2023-01-06,0.0005961,0.0006099,0.0005865,0.0006036,214251840.0
2023-01-07,0.0006038,0.000627,0.0006016,0.0006067,215252065.0
2023-01-08,0.0006069,0.0006381,0.0005814,0.0006374,217002804.0
2023-01-09,0.0006374,0.0006639,0.000626,0.0006289,213892656.0
2023-01-10,0.0006289,0.0006462,0.0006232,0.0006411,213767788.0
2023-01-11,0.0006411,0.0006619,0.000633,0.0006585,210602571.0
2023-01-12,0.0006587,0.0006698,0.0006405,0.0006635,212427177.0
2023-01-13,0.0006637,0.0006819,0.000657,0.0006771,212956728.0
2023-01-14,0.0006773,0.0007276,0.0006764,0.000702,209289826.0
2023-01-15,0.0007018,0.0007041,0.0006717,0.0006944,211906186.0
2023-01-16,0.0006939,0.0007101,0.0006728,0.0006858,212985729.0
2023-01-17,0.0006858,0.0007007,0.0006793,0.0006862,213355758.0
2023-01-18,0.000686,0.0007024,0.0006435,0.0006561,211113431.0
2023-01-19,0.0006554,0.0006788,0.0006546,0.000676,212675236.0
2023-01-20,0.0006763,0.0006996,0.0006581,0.0006992,211704219.0
2023-01-21,0.0006994,0.0007097,0.0006285,0.0006841,213564538.0
2023-01-22,0.0006841,0.000712,0.0006827,0.0006928,212160736.0
2023-01-23,0.000693,0.0007035,0.0006693,0.0006973,212818008.0
2023-01-24,0.0006973,0.0007387,0.0006838,0.0006856,212620757.0
2023-01-25,0.0006854,0.0007164,0.0006708,0.0007003,211092913.0
2023-01-26,0.000701,0.0007067,0.0006879,0.0006938,212432384.0
2023-01-27,0.000694,0.0007064,0.0006676,0.0007008,212852613.0
2023-01-28,0.0007011,0.0007137,0.0006911,0.000697,213245393.0
2023-01-29,0.0006968,0.0007274,0.0006936,0.0007194,212857831.0
2023-01-30,0.0007189,0.0007271,0.0006865,0.0006962,213509511.0
2023-01-31,0.0006964,0.0007125,0.0006921,0.0007076,213131845.0
2023-02-01,0.0007073,0.0007239,0.0006907,0.0007185,215899766.0
2023-02-02,0.0007187,0.0007667,0.0007171,0.0007332,216170452.0
2023-02-03,0.0007335,0.0007602,0.0007219,0.0007451,217980514.0
2023-02-04,0.0007453,0.0007491,0.0007333,0.0007374,217453027.0
2023-02-05,0.0007372,0.0007463,0.0007066,0.000714,218087725.0
2023-02-06,0.000714,0.000719,0.000692,0.0006975,217876717.0
2023-02-07,0.0006979,0.0007172,0.000694,0.0007159,216144333.0
2023-02-08,0.0007159,0.0007217,0.0006729,0.0006828,220348873.0
2023-02-09,0.0006828,0.0006842,0.0006284,0.000636,217087826.0
2023-02-10,0.0006355,0.0006399,0.0006,0.0006306,218151207.0
2023-02-11,0.0006302,0.0006423,0.0006264,0.0006405,217239229.0
2023-02-12,0.0006405,0.0006621,0.0006318,0.000645,216980096.0
2023-02-13,0.0006448,0.000651,0.0005475,0.0005802,218522857.0
2023-02-14,0.00058,0.0005937,0.0005513,0.0005837,217985443.0
2023-02-15,0.0005845,0.0006018,0.0005186,0.0005826,227721819.0
2023-02-16,0.0005828,0.0006009,0.0005456,0.0005585,213019581.0
2023-02-17,0.0005589,0.0005833,0.0005563,0.0005741,215325420.0
2023-02-18,0.0005741,0.0005847,0.0005612,0.0005722,215840549.0
2023-02-19,0.0005722,0.0005758,0.0004753,0.0004817,222103758.0
2023-02-20,0.0004816,0.0004935,0.0004719,0.0004815,216925779.0
2023-02-21,0.0004817,0.0004899,0.0004732,0.0004764,212767558.0
2023-02-22,0.0004763,0.0004777,0.0004599,0.0004771,214177552.0
2023-02-23,0.0004771,0.0004875,0.0004656,0.0004706,216568169.0
2023-02-24,0.0004704,0.00048,0.0004608,0.0004652,214653490.0
2023-02-25,0.0004654,0.0004722,0.0004472,0.0004614,216048045.0
2023-02-26,0.0004614,0.0004793,0.0004509,0.0004779,217476127.0
2023-02-27,0.0004779,0.000479,0.0004525,0.0004645,215562390.0
2023-02-28,0.0004645,0.000468,0.000454,0.0004558,215287352.0
2023-03-01,0.0004561,0.0004627,0.0004447,0.0004546,217366288.0
2023-03-02,0.0004546,0.0004562,0.0004441,0.00045,217051847.0
2023-03-03,0.0004501,0.0004503,0.0004305,0.0004358,215787931.0
2023-03-04,0.0004358,0.0004373,0.000429,0.0004343,217445531.0
2023-03-05,0.0004344,0.0004391,0.0004311,0.0004329,217837602.0
2023-03-06,0.0004331,0.0004344,0.0004251,0.0004317,216656165.0
2023-03-07,0.0004317,0.0004351,0.0004144,0.0004335,217759655.0
2023-03-08,0.0004333,0.0004405,0.0004272,0.0004301,216375065.0
2023-03-09,0.0004299,0.0004363,0.0004067,0.0004149,213260741.0
2023-03-10,0.0004149,0.0004161,0.0003969,0.000415,213417553.0
2023-03-11,0.0004147,0.0004215,0.0004048,0.0004128,214277162.0
2023-03-12,0.0004129,0.0004311,0.0004086,0.0004306,215772532.0
2023-03-13,0.0004306,0.0004675,0.0004279,0.0004604,208773064.0
2023-03-14,0.0004604,0.0004776,0.0004449,0.0004661,212554434.0
2023-03-15,0.0004658,0.0004723,0.0004542,0.0004627,210822795.0
2023-03-16,0.0004627,0.0005023,0.0004577,0.0004977,213020293.0
2023-03-17,0.0004978,0.0005137,0.0004927,0.0005122,213296229.0
2023-03-18,0.000512,0.0005226,0.0004963,0.0005001,212720155.0
2023-03-19,0.0005001,0.0005156,0.0004995,0.0005084,213904873.0
2023-03-20,0.0005084,0.0005118,0.00048,0.0004996,214613553.0
2023-03-21,0.0004996,0.0005107,0.0004916,0.0005023,214350980.0
2023-03-22,0.0005023,0.0005096,0.0004748,0.000482,211765880.0
2023-03-23,0.0004819,0.0004981,0.0004695,0.0004944,216167112.0
2023-03-24,0.0004942,0.0004953,0.0004759,0.0004832,215669222.0
2023-03-25,0.0004832,0.0004874,0.0004788,0.0004839,215012918.0
2023-03-26,0.0004836,0.0004943,0.0004827,0.0004931,216956420.0
2023-03-27,0.0004928,0.0004947,0.0004592,0.0004661,203709025.0
2023-03-28,0.0004659,0.0004731,0.0004605,0.00047,172331022.0
2023-03-29,0.0004704,0.00048,0.0004641,0.0004709,210998709.0
2023-03-30,0.0004707,0.0004785,0.0004656,0.0004746,215007938.0
2023-03-31,0.0004747,0.0004833,0.0004699,0.0004833,166916169.0
2023-04-01,0.0004833,0.0005211,0.0004833,0.0004889,56037.0
2023-04-02,0.0004889,0.0004889,0.000482,0.000482,11123.0
2023-04-03,0.000482,0.000482,0.000452,0.000452,126120.0
2023-04-04,0.000452,0.000452,0.000452,0.000452,0.0
2023-04-05,0.000452,0.000452,0.0004369,0.0004369,64805.0
2023-04-06,0.0004369,0.0004369,0.0004369,0.0004369,0.0
2023-04-07,0.0004369,0.0004369,0.0004369,0.0004369,0.0
2023-04-08,0.0004369,0.0004369,0.0004369,0.0004369,1204548.0
2023-04-09,0.0004369,0.0004369,0.0004369,0.0004369,0.0
2023-04-10,0.0004369,0.0004369,0.0004367,0.0004369,131305.0
2023-04-11,0.0004369,0.0004369,0.0004369,0.0004369,100000.0
2023-04-12,0.0004369,0.0005211,0.0004369,0.0005211,10000.0
2023-04-13,0.0005211,0.0005212,0.0005207,0.0005212,55408.0
2023-04-14,0.0005212,0.0005212,0.0005212,0.0005212,0.0
2023-04-15,0.0005212,0.0005212,0.0004267,0.0004291,17566818.0
2023-04-16,0.0004288,0.0004507,0.0004253,0.0004479,87607923.0
2023-04-17,0.0004479,0.0004508,0.0004349,0.0004378,86932655.0
2023-04-18,0.0004378,0.0004463,0.0004342,0.0004412,91708651.0
2023-04-19,0.0004414,0.0004421,0.000412,0.0004149,108214998.0
2023-04-20,0.0004147,0.0004203,0.0004055,0.0004091,104220963.0
2023-04-21,0.0004091,0.0004271,0.0004061,0.0004133,87378503.0
2023-04-22,0.000413,0.0004283,0.0004115,0.0004273,94122454.0
2023-04-23,0.0004274,0.0004275,0.0004211,0.0004252,108665605.0
2023-04-24,0.0004252,0.0004293,0.0004217,0.000426,108005846.0
2023-04-25,0.0004261,0.000437,0.0004228,0.0004351,108213536.0
2023-04-26,0.0004354,0.0004437,0.000417,0.0004251,106810088.0
2023-04-27,0.0004252,0.0004328,0.0004228,0.0004255,108520896.0
2023-04-28,0.0004256,0.0004256,0.0004102,0.0004169,108256718.0
2023-04-29,0.0004169,0.0004176,0.0004133,0.0004139,108463340.0
2023-04-30,0.0004139,0.000435,0.0004121,0.0004337,108017095.0
2023-05-01,0.0004343,0.0004375,0.0004228,0.0004374,80973047.0
2023-05-02,0.0004374,0.0004374,0.0004374,0.0004374,0.0
2023-05-03,0.0004374,0.0004374,0.0004374,0.0004374,0.0
2023-05-04,0.0004374,0.0004374,0.0004374,0.0004374,0.0
2023-05-05,0.0004374,0.0004374,0.0004374,0.0004374,0.0
2023-05-06,0.0004374,0.0004374,0.0004374,0.0004374,0.0
2023-05-07,0.0004374,0.0004374,0.0003,0.0003,30000.0
2023-05-08,0.0003,0.0003,0.0003,0.0003,0.0
2023-05-09,0.0003,0.0006012,0.0003,0.0004175,320565.0
2023-05-10,0.0004175,0.0004175,0.0004175,0.0004175,13973.0
2023-05-11,0.0004175,0.0004175,0.0004175,0.0004175,0.0
2023-05-12,0.0004175,0.0004175,0.0002666,0.00037,876036.0
2023-05-13,0.00037,0.00041,0.0003,0.00041,4560374.0
2023-05-14,0.00041,0.00041,0.0002719,0.0002719,487356.0
2023-05-15,0.0002719,0.0002719,0.0002719,0.0002719,0.0
2023-05-16,0.0002719,0.0002719,0.0002719,0.0002719,0.0
2023-05-17,0.0002719,0.0002719,0.0002719,0.0002719,0.0
2023-05-18,0.0002719,0.000385,0.0002719,0.00036,2141707.0
2023-05-19,0.00036,0.00036,0.00036,0.00036,0.0
2023-05-20,0.00036,0.00036,0.00036,0.00036,0.0
